set,axis,stratum,row_set_id,row_set_canonical,row_set_n_names,interval_is_a_restatement,unit,convention,n,n_pairs,n_solutes,n_solvents,n_sources,sources,top_source,top_source_share_of_stratum_squared_error,share_of_squared_error,mse,b_insuff_up,margin,P_boot,margin_ci90_lo,margin_ci90_hi,ci90_excludes_zero,test_a_boundable,loso_testable,loso_n_deletions,loso_n_undefined,loso_n_leaving_unboundable,loso_margin_min,loso_margin_max,loso_worst_source,loso_worst_margin,loso_worst_n_remaining,test_b_sign_survives_loso,test_b_strict_remainder_boundable,admissible_this_cell,admissible_this_cell_strict,cells_reported,cells_admissible,cells_admissible_strict,admissible_in_every_cell,admissible_in_every_cell_strict,direction,licenses,reason_not_admissible
broad_477,solute_family,mono_alcohol,4042bec3,solute_family::mono_alcohol,1,False,row,full,39,21,5,15,5,10.1016/j.fluid.2015.01.010|10.1016/j.fluid.2015.11.037|10.1016/j.fluid.2016.08.030|10.1016/j.jct.2018.05.003|10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,0.5456,0.0668,1.5622,0.5631,0.4361,0.966,0.044,2.555,True,False,True,5,0,5,0.1136,1.6023,10.1016/j.tca.2012.02.005,0.1136,27.0,True,False,False,False,4,0,0,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=39 < 40; sign holds, but 5 of 5 deletions leave n < 40: passes (b) and fails its strict variant"
broad_477,solute_family,mono_alcohol,4042bec3,solute_family::mono_alcohol,1,False,row,res,39,21,5,15,5,10.1016/j.fluid.2015.01.010|10.1016/j.fluid.2015.11.037|10.1016/j.fluid.2016.08.030|10.1016/j.jct.2018.05.003|10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,0.4649,0.0599,1.3936,0.5631,0.2675,0.964,0.086,2.097,True,False,True,5,0,5,0.1656,1.367,10.1016/j.tca.2012.02.005,0.1656,27.0,True,False,False,False,4,0,0,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=39 < 40; sign holds, but 5 of 5 deletions leave n < 40: passes (b) and fails its strict variant"
broad_477,solute_family,nitrile,67aa46f7,solute_family::nitrile,1,False,pair,full,2,2,1,2,2,10.1016/j.fluid.2016.10.009|10.1016/j.jct.2018.05.003,10.1016/j.jct.2018.05.003,0.7006,0.0002,0.0272,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
broad_477,solute_family,nitrile,67aa46f7,solute_family::nitrile,1,False,pair,res,2,2,1,2,2,10.1016/j.fluid.2016.10.009|10.1016/j.jct.2018.05.003,10.1016/j.jct.2018.05.003,0.9761,0.0009,0.1241,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
broad_477,solute_family,nitrile,123909cc,solute_family::nitrile,1,False,row,full,2,2,1,2,2,10.1016/j.fluid.2016.10.009|10.1016/j.jct.2018.05.003,10.1016/j.jct.2018.05.003,0.7006,0.0001,0.0272,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
broad_477,solute_family,nitrile,123909cc,solute_family::nitrile,1,False,row,res,2,2,1,2,2,10.1016/j.fluid.2016.10.009|10.1016/j.jct.2018.05.003,10.1016/j.jct.2018.05.003,0.9761,0.0003,0.1241,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
broad_477,solute_family,nitro,a9e1c4f4,solute_family::nitro,1,False,pair,full,1,1,1,1,1,10.1016/j.jct.2018.05.003,10.1016/j.jct.2018.05.003,1.0,0.0,0.0,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
broad_477,solute_family,nitro,a9e1c4f4,solute_family::nitro,1,False,pair,res,1,1,1,1,1,10.1016/j.jct.2018.05.003,10.1016/j.jct.2018.05.003,1.0,0.0002,0.068,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
broad_477,solute_family,nitro,c172b33a,solute_family::nitro,1,False,row,full,1,1,1,1,1,10.1016/j.jct.2018.05.003,10.1016/j.jct.2018.05.003,1.0,0.0,0.0,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
broad_477,solute_family,nitro,c172b33a,solute_family::nitro,1,False,row,res,1,1,1,1,1,10.1016/j.jct.2018.05.003,10.1016/j.jct.2018.05.003,1.0,0.0001,0.068,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=1 < 40; the fixed cell is undefined at n=1
broad_477,solute_family,tertiary_amine,74ec2204,solute_family::tertiary_amine,1,False,pair,full,4,4,2,3,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.001,0.0756,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=4 < 40; the fixed cell is undefined at n=4
broad_477,solute_family,tertiary_amine,74ec2204,solute_family::tertiary_amine,1,False,pair,res,4,4,2,3,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.0039,0.2776,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=4 < 40; the fixed cell is undefined at n=4
broad_477,solute_family,tertiary_amine,ee41d7e7,solute_family::tertiary_amine,1,False,row,full,4,4,2,3,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.0003,0.0756,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=4 < 40; the fixed cell is undefined at n=4
broad_477,solute_family,tertiary_amine,ee41d7e7,solute_family::tertiary_amine,1,False,row,res,4,4,2,3,1,10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,1.0,0.0012,0.2776,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=4 < 40; the fixed cell is undefined at n=4
broad_477,solute_family,water,788256e2,solute_role::water_solute,2,True,pair,full,6,6,1,6,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.0918,4.7508,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=6 < 40; the fixed cell is undefined at n=6
broad_477,solute_family,water,788256e2,solute_role::water_solute,2,True,pair,res,6,6,1,6,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.1639,7.7822,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=6 < 40; the fixed cell is undefined at n=6
broad_477,solute_family,water,12b026f8,solute_role::water_solute,2,True,row,full,37,6,1,6,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.1964,4.8372,0.648,3.5412,1.0,1.749,5.873,True,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=37 < 40; one source publication (10.1021/acs.jced.7b00114): leave-one-source-out cannot be run, so the sign was never tested"
broad_477,solute_family,water,12b026f8,solute_role::water_solute,2,True,row,res,37,6,1,6,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.3208,7.8658,0.7702,6.3254,1.0,3.967,9.49,True,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=37 < 40; one source publication (10.1021/acs.jced.7b00114): leave-one-source-out cannot be run, so the sign was never tested"
broad_477,solute_role,organic_solute,950149a0,solute_role::organic_solute,1,False,pair,full,179,179,77,30,14,10.1016/j.fluid.2013.06.028|10.1016/j.fluid.2015.01.010|10.1016/j.fluid.2015.11.037|10.1016/j.fluid.2016.08.030|10.1016/j.fluid.2016.10.009|10.1016/j.jct.2013.05.006|10.1016/j.jct.2015.12.034|10.1016/j.jct.2016.10.013|10.1016/j.jct.2018.05.003|10.1016/j.jct.2019.05.011|10.1016/j.tca.2012.02.005|10.1016/j.tca.2015.11.010|10.1021/acs.jced.9b00726|10.1021/je020196d,10.1016/j.jct.2016.10.013,0.3104,0.9082,1.5762,0.5203,0.5356,0.938,-0.046,1.492,False,True,True,14,0,0,0.2091,0.6878,10.1016/j.jct.2016.10.013,0.2091,155.0,True,True,True,True,4,2,2,False,False,positive,B_clos > 0 in this stratum: the closure's own error exceeds what input insufficiency can account for,
broad_477,solute_role,organic_solute,950149a0,solute_role::organic_solute,1,False,pair,res,179,179,77,30,14,10.1016/j.fluid.2013.06.028|10.1016/j.fluid.2015.01.010|10.1016/j.fluid.2015.11.037|10.1016/j.fluid.2016.08.030|10.1016/j.fluid.2016.10.009|10.1016/j.jct.2013.05.006|10.1016/j.jct.2015.12.034|10.1016/j.jct.2016.10.013|10.1016/j.jct.2018.05.003|10.1016/j.jct.2019.05.011|10.1016/j.tca.2012.02.005|10.1016/j.tca.2015.11.010|10.1021/acs.jced.9b00726|10.1021/je020196d,10.1016/j.jct.2016.10.013,0.3252,0.8361,1.3304,0.7248,-0.1192,0.651,-0.445,0.93,False,True,True,14,0,0,-0.2362,0.0754,10.1016/j.fluid.2015.11.037,0.0754,171.0,False,False,False,False,4,2,2,False,False,non-positive,"nothing: reported in the map, not stated as a finding",sign does not survive deletion of 10.1016/j.fluid.2015.11.037 (-0.119 -> +0.075); 10.1016/j.fluid.2016.10.009 (-0.119 -> +0.060); 10.1016/j.jct.2018.05.003 (-0.119 -> +0.018)
broad_477,solute_role,organic_solute,285bfa65,solute_role::organic_solute,1,False,row,full,440,179,77,30,14,10.1016/j.fluid.2013.06.028|10.1016/j.fluid.2015.01.010|10.1016/j.fluid.2015.11.037|10.1016/j.fluid.2016.08.030|10.1016/j.fluid.2016.10.009|10.1016/j.jct.2013.05.006|10.1016/j.jct.2015.12.034|10.1016/j.jct.2016.10.013|10.1016/j.jct.2018.05.003|10.1016/j.jct.2019.05.011|10.1016/j.tca.2012.02.005|10.1016/j.tca.2015.11.010|10.1021/acs.jced.9b00726|10.1021/je020196d,10.1016/j.jct.2016.10.013,0.3375,0.8036,1.6647,0.4218,0.8211,0.998,0.399,1.715,True,True,True,14,0,0,0.604,1.0112,10.1021/je020196d,0.604,335.0,True,True,True,True,4,2,2,False,False,positive,B_clos > 0 in this stratum: the closure's own error exceeds what input insufficiency can account for,
broad_477,solute_role,organic_solute,285bfa65,solute_role::organic_solute,1,False,row,res,440,179,77,30,14,10.1016/j.fluid.2013.06.028|10.1016/j.fluid.2015.01.010|10.1016/j.fluid.2015.11.037|10.1016/j.fluid.2016.08.030|10.1016/j.fluid.2016.10.009|10.1016/j.jct.2013.05.006|10.1016/j.jct.2015.12.034|10.1016/j.jct.2016.10.013|10.1016/j.jct.2018.05.003|10.1016/j.jct.2019.05.011|10.1016/j.tca.2012.02.005|10.1016/j.tca.2015.11.010|10.1021/acs.jced.9b00726|10.1021/je020196d,10.1016/j.jct.2016.10.013,0.3539,0.6792,1.4002,0.6083,0.1837,0.825,-0.232,1.356,False,True,True,14,0,0,-0.0943,0.4071,10.1021/je020196d,-0.0943,335.0,False,False,False,False,4,2,2,False,False,positive,"nothing: reported in the map, not stated as a finding",sign does not survive deletion of 10.1021/je020196d (+0.184 -> -0.094)
broad_477,solute_role,water_solute,788256e2,solute_role::water_solute,2,False,pair,full,6,6,1,6,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.0918,4.7508,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=6 < 40; the fixed cell is undefined at n=6
broad_477,solute_role,water_solute,788256e2,solute_role::water_solute,2,False,pair,res,6,6,1,6,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.1639,7.7822,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=6 < 40; the fixed cell is undefined at n=6
broad_477,solute_role,water_solute,12b026f8,solute_role::water_solute,2,False,row,full,37,6,1,6,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.1964,4.8372,0.648,3.5412,1.0,1.749,5.873,True,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=37 < 40; one source publication (10.1021/acs.jced.7b00114): leave-one-source-out cannot be run, so the sign was never tested"
broad_477,solute_role,water_solute,12b026f8,solute_role::water_solute,2,False,row,res,37,6,1,6,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.3208,7.8658,0.7702,6.3254,1.0,3.967,9.49,True,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,positive,"nothing: reported in the map, not stated as a finding","not boundable: n=37 < 40; one source publication (10.1021/acs.jced.7b00114): leave-one-source-out cannot be run, so the sign was never tested"
broad_477,solvent_class,aliphatic_hydrocarbon,a8a30394,solvent_class::aliphatic_hydrocarbon,3,False,pair,full,2,2,2,1,2,10.1016/j.jct.2019.05.011|10.1016/j.tca.2012.02.005,10.1016/j.jct.2019.05.011,0.9302,0.0001,0.0101,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
broad_477,solvent_class,aliphatic_hydrocarbon,a8a30394,solvent_class::aliphatic_hydrocarbon,3,False,pair,res,2,2,2,1,2,10.1016/j.jct.2019.05.011|10.1016/j.tca.2012.02.005,10.1016/j.jct.2019.05.011,0.8562,0.0001,0.0107,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
broad_477,solvent_class,aliphatic_hydrocarbon,bb2c2c1e,solvent_class::aliphatic_hydrocarbon,3,False,row,full,2,2,2,1,2,10.1016/j.jct.2019.05.011|10.1016/j.tca.2012.02.005,10.1016/j.jct.2019.05.011,0.9302,0.0,0.0101,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
broad_477,solvent_class,aliphatic_hydrocarbon,bb2c2c1e,solvent_class::aliphatic_hydrocarbon,3,False,row,res,2,2,2,1,2,10.1016/j.jct.2019.05.011|10.1016/j.tca.2012.02.005,10.1016/j.jct.2019.05.011,0.8562,0.0,0.0107,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
broad_477,solvent_class,aprotic_acceptor,f8c650fe,solvent_class::aprotic_acceptor,2,False,pair,full,57,57,36,8,4,10.1016/j.fluid.2016.10.009|10.1016/j.jct.2015.12.034|10.1016/j.jct.2018.05.003|10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,0.3701,0.0201,0.1093,0.1305,-0.1518,0.301,-0.402,0.229,False,True,True,4,0,2,-0.3873,-0.0774,10.1016/j.jct.2015.12.034,-0.0774,53.0,True,False,True,False,4,4,0,True,False,non-positive,"nothing: a non-positive margin is failure to separate, not a certified reversal (that needs a LOWER bound on B_insuff)",
broad_477,solvent_class,aprotic_acceptor,f8c650fe,solvent_class::aprotic_acceptor,2,False,pair,res,57,57,36,8,4,10.1016/j.fluid.2016.10.009|10.1016/j.jct.2015.12.034|10.1016/j.jct.2018.05.003|10.1016/j.tca.2012.02.005,10.1016/j.jct.2015.12.034,0.3151,0.0178,0.0891,0.1404,-0.1917,0.192,-0.414,0.126,False,True,True,4,0,2,-0.4067,-0.1282,10.1016/j.jct.2015.12.034,-0.1282,53.0,True,False,True,False,4,4,0,True,False,non-positive,"nothing: a non-positive margin is failure to separate, not a certified reversal (that needs a LOWER bound on B_insuff)",
broad_477,solvent_class,aprotic_acceptor,42504742,solvent_class::aprotic_acceptor,2,False,row,full,57,57,36,8,4,10.1016/j.fluid.2016.10.009|10.1016/j.jct.2015.12.034|10.1016/j.jct.2018.05.003|10.1016/j.tca.2012.02.005,10.1016/j.tca.2012.02.005,0.3701,0.0068,0.1093,0.1305,-0.1518,0.288,-0.401,0.198,False,True,True,4,0,2,-0.3873,-0.0774,10.1016/j.jct.2015.12.034,-0.0774,53.0,True,False,True,False,4,4,0,True,False,non-positive,"nothing: a non-positive margin is failure to separate, not a certified reversal (that needs a LOWER bound on B_insuff)",
broad_477,solvent_class,aprotic_acceptor,42504742,solvent_class::aprotic_acceptor,2,False,row,res,57,57,36,8,4,10.1016/j.fluid.2016.10.009|10.1016/j.jct.2015.12.034|10.1016/j.jct.2018.05.003|10.1016/j.tca.2012.02.005,10.1016/j.jct.2015.12.034,0.3151,0.0056,0.0891,0.1404,-0.1917,0.192,-0.435,0.124,False,True,True,4,0,2,-0.4067,-0.1282,10.1016/j.jct.2015.12.034,-0.1282,53.0,True,False,True,False,4,4,0,True,False,non-positive,"nothing: a non-positive margin is failure to separate, not a certified reversal (that needs a LOWER bound on B_insuff)",
broad_477,solvent_class,aromatic_hydrocarbon,41555867,solvent_class::aromatic_hydrocarbon,2,False,pair,full,9,9,9,2,2,10.1016/j.tca.2012.02.005|10.1021/acs.jced.7b00114,10.1016/j.tca.2012.02.005,0.577,0.0419,1.4452,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=9 < 40; the fixed cell is undefined at n=9
broad_477,solvent_class,aromatic_hydrocarbon,41555867,solvent_class::aromatic_hydrocarbon,2,False,pair,res,9,9,9,2,2,10.1016/j.tca.2012.02.005|10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,0.5518,0.0547,1.7315,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=9 < 40; the fixed cell is undefined at n=9
broad_477,solvent_class,aromatic_hydrocarbon,8d9b52d4,solvent_class::aromatic_hydrocarbon,2,False,row,full,14,9,9,2,2,10.1016/j.tca.2012.02.005|10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,0.8204,0.0458,2.9843,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=14 < 40; the fixed cell is undefined at n=14
broad_477,solvent_class,aromatic_hydrocarbon,8d9b52d4,solvent_class::aromatic_hydrocarbon,2,False,row,res,14,9,9,2,2,10.1016/j.tca.2012.02.005|10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,0.8839,0.0663,4.2968,,,,,,,False,True,2,2,2,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=14 < 40; the fixed cell is undefined at n=14
broad_477,solvent_class,aryl_ether,fba4cd75,solvent_class::aryl_ether,3,False,pair,full,2,2,1,2,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.0377,5.8604,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
broad_477,solvent_class,aryl_ether,fba4cd75,solvent_class::aryl_ether,3,False,pair,res,2,2,1,2,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.0679,9.6759,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=2 < 40; the fixed cell is undefined at n=2
broad_477,solvent_class,aryl_ether,7eb7fdfe,solvent_class::aryl_ether,3,False,row,full,13,2,1,2,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.0828,5.8053,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=13 < 40; the fixed cell is undefined at n=13
broad_477,solvent_class,aryl_ether,7eb7fdfe,solvent_class::aryl_ether,3,False,row,res,13,2,1,2,1,10.1021/acs.jced.7b00114,10.1021/acs.jced.7b00114,1.0,0.1373,9.5817,,,,,,,False,False,1,1,1,,,,,,False,False,False,False,4,0,0,False,False,no estimate,"nothing: reported in the map, not stated as a finding",not boundable: n=13 < 40; the fixed cell is undefined at n=13
broad_477,solvent_class,glycol_ether,3b0ae99a,solvent_class::glycol_ether,3,False,pair,full,43,43,19,4,3,10.1016/j.fluid.2013.06.028|10.1016/j.jct.2016.10.013|10.1021/je020196d,10.1016/j.jct.2016.10.013,0.6359,0.4433,3.2029,0.1329,2.937,1.0,1.949,3.774,True,True,True,3,0,3,2.4073,3.2615,10.1016/j.jct.2016.10.013,2.4073,19.0,True,False,True,False,4,4,2,True,False,positive,B_clos > 0 in this stratum: the closure's own error exceeds what input insufficiency can account for,
broad_477,solvent_class,glycol_ether,3b0ae99a,solvent_class::glycol_ether,3,False,pair,res,43,43,19,4,3,10.1016/j.fluid.2013.06.028|10.1016/j.jct.2016.10.013|10.1021/je020196d,10.1016/j.jct.2016.10.013,0.6192,0.439,2.9081,0.1438,2.6204,1.0,1.866,3.282,True,True,True,3,0,3,2.2744,2.9906,10.1016/j.jct.2016.10.013,2.2744,19.0,True,False,True,False,4,4,2,True,False,positive,B_clos > 0 in this stratum: the closure's own error exceeds what input insufficiency can account for,
