pair_id,solute_smiles,solvent_smiles,solute_ud_key,solvent_ud_key,match_rule_solute,match_rule_solvent,T_K,m_ln_gamma_inf,g_2002_full,g_2002_res,g_2010_dsp_off_full,g_2010_dsp_off_res,method,source_doi,journal,in_corner_57
144,C1CCCCC1,OCCO,XDTMQSROBMDMFD-UHFFFAOYSA-N,LYCAIKOWRPUZTN-UHFFFAOYSA-N,exact,exact,323.15,5.356586274672012,3.7740160297075995,3.7901131447663667,4.099017636301237,4.115114751360005,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
145,C1CCCCC1,OCCOCCO,XDTMQSROBMDMFD-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,exact,exact,304.15,3.92395157629342,2.662430648260494,2.6426407425505203,2.8825499180064105,2.862760012296437,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
145,C1CCCCC1,OCCOCCO,XDTMQSROBMDMFD-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,exact,exact,313.15,3.843744164674851,2.61984187287921,2.6000519671692364,2.829706701537679,2.8099167958277054,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
145,C1CCCCC1,OCCOCCO,XDTMQSROBMDMFD-UHFFFAOYSA-N,MTHSVFCYNBDYFN-UHFFFAOYSA-N,exact,exact,323.15,3.7727609380946383,2.5735223953527138,2.5537324896427402,2.7727008191296396,2.752910913419666,Chromatography,10.1016/j.jct.2016.10.013,J. Chem. Thermodyn.,False
146,C1CCCCC1,CCCCCOC(C)=O,XDTMQSROBMDMFD-UHFFFAOYSA-N,PGMYKACGEOXYJE-UHFFFAOYSA-N,exact,exact,298.15,0.412109650826833,0.41711571493133176,0.4703479814201617,0.4514687851206574,0.5047010516094877,Chromatography,10.1016/j.jct.2018.05.003,J. Chem. Thermodyn.,False
147,CCOC(C)=O,CCCCCOC(C)=O,XEKOWRVHYACXOJ-UHFFFAOYSA-N,PGMYKACGEOXYJE-UHFFFAOYSA-N,exact,exact,298.15,-0.0408219945202551,0.02829465351590016,0.09189010606311543,0.034631231579267036,0.09822668412648224,Chromatography,10.1016/j.jct.2018.05.003,J. Chem. Thermodyn.,False
148,O,CCOc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,DLRJIFUOBPOJNS-UHFFFAOYSA-N,exact,exact,298.15,4.700480365792417,7.061361816768431,7.80421597727767,7.507174603146879,8.250028763656116,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
148,O,CCOc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,DLRJIFUOBPOJNS-UHFFFAOYSA-N,exact,exact,303.15,4.574710978503383,6.941685029876419,7.6845391903856575,7.390834461634691,8.133688622143929,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
148,O,CCOc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,DLRJIFUOBPOJNS-UHFFFAOYSA-N,exact,exact,308.15,4.469350462845557,6.825027417034909,7.5678815775441475,7.277163068773376,8.020017229282614,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
148,O,CCOc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,DLRJIFUOBPOJNS-UHFFFAOYSA-N,exact,exact,313.15,4.3528552573736015,6.711278512854036,7.454132673363274,7.166042443452881,7.908896603962118,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
148,O,CCOc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,DLRJIFUOBPOJNS-UHFFFAOYSA-N,exact,exact,318.15,4.247065649239764,6.600333452264203,7.343187612773441,7.05736433261975,7.8002184931289875,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
148,O,CCOc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,DLRJIFUOBPOJNS-UHFFFAOYSA-N,exact,exact,323.15,4.138361447638875,6.4920925726589145,7.234946733168153,6.951029212436097,7.693883372945335,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
149,O,FC(F)(F)c1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,GETTZEONDQJALK-UHFFFAOYSA-N,exact,exact,298.15,5.8916442118257715,8.358762366702475,9.028552715170422,10.096127910403858,10.765918258871803,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
149,O,FC(F)(F)c1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,GETTZEONDQJALK-UHFFFAOYSA-N,exact,exact,303.15,5.71042701737487,8.200340343399116,8.870130691867063,9.884333691412191,10.554124039880136,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
149,O,FC(F)(F)c1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,GETTZEONDQJALK-UHFFFAOYSA-N,exact,exact,308.15,5.545177444479562,8.046798512735352,8.716588861203299,9.679832422392197,10.349622770860142,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
149,O,FC(F)(F)c1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,GETTZEONDQJALK-UHFFFAOYSA-N,exact,exact,313.15,5.384495062789089,7.89790979679792,8.567700145265867,9.482245042071764,10.152035390539709,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
149,O,FC(F)(F)c1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,GETTZEONDQJALK-UHFFFAOYSA-N,exact,exact,318.15,5.198497031265826,7.7534613630550915,8.423251711523038,9.291219551860808,9.961009900328753,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
149,O,FC(F)(F)c1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,GETTZEONDQJALK-UHFFFAOYSA-N,exact,exact,323.15,5.043425116919247,7.613253516130502,8.283043864598449,9.106428566119108,9.776218914587053,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
150,O,Clc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,MVPPADPHJFYWMZ-UHFFFAOYSA-N,exact,exact,298.15,5.929589143389895,8.170026119388263,8.75721157954378,10.081605812759305,10.66879127291482,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
150,O,Clc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,MVPPADPHJFYWMZ-UHFFFAOYSA-N,exact,exact,303.15,5.762051382780177,8.016489933209309,8.603675393364826,9.870382450393755,10.45756791054927,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
150,O,Clc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,MVPPADPHJFYWMZ-UHFFFAOYSA-N,exact,exact,308.15,5.602118820879701,7.867728689561638,8.454914149717155,9.666595644813546,10.253781104969061,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
150,O,Clc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,MVPPADPHJFYWMZ-UHFFFAOYSA-N,exact,exact,313.15,5.459585514144159,7.723517399650094,8.31070285980561,9.469847033980363,10.057032494135878,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
150,O,Clc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,MVPPADPHJFYWMZ-UHFFFAOYSA-N,exact,exact,318.15,5.308267697401205,7.583645320743615,8.170830780899133,9.27976742051485,9.866952880670365,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
150,O,Clc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,MVPPADPHJFYWMZ-UHFFFAOYSA-N,exact,exact,323.15,5.176149732573829,7.447914841530579,8.035100301686096,9.096014097363941,9.683199557519456,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
151,O,COc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,RDOXTESZEPMUJZ-UHFFFAOYSA-N,exact,exact,298.15,4.557029810660157,7.036336628118505,7.67450325883515,7.419271708118931,8.057438338835576,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
151,O,COc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,RDOXTESZEPMUJZ-UHFFFAOYSA-N,exact,exact,303.15,4.4355674016019115,6.912815473703429,7.550982104420075,7.302301823014924,7.940468453731569,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
151,O,COc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,RDOXTESZEPMUJZ-UHFFFAOYSA-N,exact,exact,308.15,4.328098292648326,6.792753966944595,7.430920597661241,7.188234145559644,7.826400776276289,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
151,O,COc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,RDOXTESZEPMUJZ-UHFFFAOYSA-N,exact,exact,313.15,4.231203744939298,6.676007662489361,7.314174293206007,7.076933795837624,7.715100426554269,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
151,O,COc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,RDOXTESZEPMUJZ-UHFFFAOYSA-N,exact,exact,318.15,4.122283930911342,6.5624401331186295,7.200606763835275,6.968276614219453,7.606443244936099,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
151,O,COc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,RDOXTESZEPMUJZ-UHFFFAOYSA-N,exact,exact,323.15,4.023564380161053,6.451922416282837,7.090089046999482,6.862148098268113,7.500314728984758,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
151,O,COc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,RDOXTESZEPMUJZ-UHFFFAOYSA-N,exact,exact,328.15,3.912023005428146,6.3443325071259835,6.982499137842629,6.758442450911989,7.396609081628635,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
152,O,ClC=C(Cl)Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,XSTXAVWGXDQKEL-UHFFFAOYSA-N,exact,exact,278.15,7.090076835776092,7.032231143313628,7.564439841408267,11.472321919992488,12.004530618087125,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
152,O,ClC=C(Cl)Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,XSTXAVWGXDQKEL-UHFFFAOYSA-N,exact,exact,283.15,6.885509670034818,6.941916618534169,7.4741253166288075,11.23718377702091,11.769392475115547,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
152,O,ClC=C(Cl)Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,XSTXAVWGXDQKEL-UHFFFAOYSA-N,exact,exact,288.15,6.692083742506628,6.8533780180480575,7.385586716142696,11.0094291341251,11.541637832219736,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
152,O,ClC=C(Cl)Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,XSTXAVWGXDQKEL-UHFFFAOYSA-N,exact,exact,293.15,6.4967749901858625,6.7665361848543935,7.298744882949032,10.788731394984108,11.320940093078745,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
152,O,ClC=C(Cl)Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,XSTXAVWGXDQKEL-UHFFFAOYSA-N,exact,exact,298.15,6.261491684321042,6.681317963987416,7.213526662082055,10.57478470300822,11.106993401102857,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
152,O,ClC=C(Cl)Cl,XLYOFNOQVPJJNP-UHFFFAOYSA-N,XSTXAVWGXDQKEL-UHFFFAOYSA-N,exact,exact,303.15,6.089044875446846,6.5976557158746925,7.129864413969331,10.367301984547248,10.899510682641885,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
153,O,Cc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,YXFVVABEGXRONW-UHFFFAOYSA-N,exact,exact,283.15,6.429719478039138,8.726446135163487,9.313398770247435,10.858055670034757,11.445008305118705,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
153,O,Cc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,YXFVVABEGXRONW-UHFFFAOYSA-N,exact,exact,293.15,6.0473721790462776,8.392868397268945,8.979821032352893,10.392741337746893,10.979693972830841,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
153,O,Cc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,YXFVVABEGXRONW-UHFFFAOYSA-N,exact,exact,303.15,5.703782474656201,8.080156535962383,8.66710917104633,9.960352776932453,10.547305412016401,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
153,O,Cc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,YXFVVABEGXRONW-UHFFFAOYSA-N,exact,exact,313.15,5.365976015021851,7.78636613632747,8.37331877141142,9.55743400710943,10.144386642193378,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
153,O,Cc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,YXFVVABEGXRONW-UHFFFAOYSA-N,exact,exact,318.15,5.214935757608986,7.646025601373666,8.232978236457615,9.366081106385867,9.953033741469815,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
153,O,Cc1ccccc1,XLYOFNOQVPJJNP-UHFFFAOYSA-N,YXFVVABEGXRONW-UHFFFAOYSA-N,exact,exact,323.15,5.043425116919247,7.5097930800051325,8.096745715089082,9.181014952882418,9.767967587966366,Chemical equilibration / Heterogeneous equilibration,10.1021/acs.jced.7b00114,J. Chem. Eng. Data,False
154,CCCC(C)=O,O,XNLICIUVMPYHGG-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,exact,exact,273.17,4.117409835153096,3.6250098706372595,5.071283958752926,4.854548859625275,6.300822947740939,unreported,10.1021/acs.jced.9b00726,J. Chem. Eng. Data,False
154,CCCC(C)=O,O,XNLICIUVMPYHGG-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,exact,exact,278.15,4.207673247529104,3.6402362654222733,5.08651035353794,4.882319243970299,6.328593332085963,unreported,10.1021/acs.jced.9b00726,J. Chem. Eng. Data,False
154,CCCC(C)=O,O,XNLICIUVMPYHGG-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,exact,exact,288.15,4.365643155423357,3.6655489738378506,5.111823061953517,4.927443062182016,6.37371715029768,unreported,10.1021/acs.jced.9b00726,J. Chem. Eng. Data,False
154,CCCC(C)=O,O,XNLICIUVMPYHGG-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,exact,exact,298.15,4.563305981889393,3.6845207080185585,5.130794796134225,4.960099431654181,6.406373519769845,unreported,10.1021/acs.jced.9b00726,J. Chem. Eng. Data,False
154,CCCC(C)=O,O,XNLICIUVMPYHGG-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,exact,exact,308.15,4.675628649636653,3.697872920390549,5.1441470085062155,4.9820696054453615,6.428343693561025,unreported,10.1021/acs.jced.9b00726,J. Chem. Eng. Data,False
154,CCCC(C)=O,O,XNLICIUVMPYHGG-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,exact,exact,318.15,4.792479284293085,3.706228872333856,5.152502960449523,4.994844493164246,6.44111858127991,unreported,10.1021/acs.jced.9b00726,J. Chem. Eng. Data,False
154,CCCC(C)=O,O,XNLICIUVMPYHGG-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,exact,exact,328.15,4.858260813670253,3.7101296406824424,5.156403728798109,4.999678450536541,6.445952538652205,unreported,10.1021/acs.jced.9b00726,J. Chem. Eng. Data,False
154,CCCC(C)=O,O,XNLICIUVMPYHGG-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,exact,exact,333.15,4.866764923676554,3.710559209731115,5.156833297846782,4.999455612984854,6.445729701100518,unreported,10.1021/acs.jced.9b00726,J. Chem. Eng. Data,False
155,C=CCCCCC=C,CN=CO,XWJBRBSPAODJER-UHFFFAOYSA-N,ATHHXGZTWNVVOU-UHFFFAOYSA-N,exact,exact,298.15,3.1354942159291497,1.9936449396335236,2.266601408926641,1.9190463955568058,2.1920028648499224,Chromatography,10.1016/j.tca.2015.11.010,Thermochim. Acta,False
156,C=CCCCCC=C,CCCCCOC(C)=O,XWJBRBSPAODJER-UHFFFAOYSA-N,PGMYKACGEOXYJE-UHFFFAOYSA-N,exact,exact,298.15,0.131028262406404,0.05150909251477421,0.051307639612053736,0.05361424205804105,0.05341278915531983,Chromatography,10.1016/j.jct.2018.05.003,J. Chem. Thermodyn.,False
157,CC(C)(C)N,CO,YBRBMKDOPFTVDT-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,exact,exact,298.15,-1.3862943611198906,-2.041037235641289,-1.8166214933183233,-0.5251111203516905,-0.3006953780287275,Chromatography,10.1016/j.tca.2012.02.005,Thermochim. Acta,True
158,CC(C)(C)N,c1ccccc1,YBRBMKDOPFTVDT-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N,exact,exact,298.15,0.2776317365982795,0.3866690643499716,0.3816033883769067,0.45721598181355266,0.4521503058404878,Chromatography,10.1016/j.tca.2012.02.005,Thermochim. Acta,True
159,CCCN(CCC)CCC,CCCCCCCCCCCCCCCC,YFTHZRPMJXBUME-UHFFFAOYSA-N,DCAYPVUWAIABOU-UHFFFAOYSA-N,exact,exact,298.15,0.009950330853168,-0.02760751255609073,0.06533602846039122,-0.018578925775354263,0.07436461524112763,Chromatography,10.1016/j.tca.2012.02.005,Thermochim. Acta,True
160,CCCN(CCC)CCC,CO,YFTHZRPMJXBUME-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,exact,exact,298.15,2.1736147116970854,1.9860769342504685,3.173410426656375,2.667751594417215,3.8550850868231183,Chromatography,10.1016/j.tca.2012.02.005,Thermochim. Acta,True
161,CCCN(CCC)CCC,c1ccccc1,YFTHZRPMJXBUME-UHFFFAOYSA-N,UHOVQNZJYSORNB-UHFFFAOYSA-N,exact,exact,298.15,1.0260415958332745,0.5410404642705553,0.7864668290977824,0.5782285310946967,0.8236548959219238,Chromatography,10.1016/j.tca.2012.02.005,Thermochim. Acta,True
162,c1ccoc1,O,YLQBMQCUIZJEEH-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,exact,exact,298.15,6.028278520230698,4.517517438484662,5.206117472553276,5.527339087802663,6.2159391218712745,Chromatography,10.1016/j.fluid.2015.01.010,Fluid Phase Equilib.,False
162,c1ccoc1,O,YLQBMQCUIZJEEH-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,exact,exact,299.15,6.021023349349527,4.51330172471844,5.201901758787055,5.521859684546425,6.210459718615036,Chromatography,10.1016/j.fluid.2015.01.010,Fluid Phase Equilib.,False
162,c1ccoc1,O,YLQBMQCUIZJEEH-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,exact,exact,301.15,5.998936561946683,4.504871994106887,5.193472028175502,5.510907194673788,6.199507228742399,Chromatography,10.1016/j.fluid.2015.01.010,Fluid Phase Equilib.,False
162,c1ccoc1,O,YLQBMQCUIZJEEH-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,exact,exact,303.15,5.983936280687191,4.496444582773454,5.1850446168420685,5.499962922963264,6.188562957031875,Chromatography,10.1016/j.fluid.2015.01.010,Fluid Phase Equilib.,False
162,c1ccoc1,O,YLQBMQCUIZJEEH-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,exact,exact,305.15,5.976350909297934,4.488019559334276,5.176619593402891,5.489026640022548,6.177626674091159,Chromatography,10.1016/j.fluid.2015.01.010,Fluid Phase Equilib.,False
162,c1ccoc1,O,YLQBMQCUIZJEEH-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,exact,exact,306.15,5.940171252720432,4.483807964694795,5.1724079987634095,5.483561427352147,6.1721614614207585,Chromatography,10.1016/j.fluid.2015.01.010,Fluid Phase Equilib.,False
162,c1ccoc1,O,YLQBMQCUIZJEEH-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,exact,exact,308.15,5.918893854273146,4.4753866531762085,5.163986687244823,5.472636734741726,6.161236768810337,Chromatography,10.1016/j.fluid.2015.01.010,Fluid Phase Equilib.,False
162,c1ccoc1,O,YLQBMQCUIZJEEH-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,exact,exact,311.15,5.902633333401366,4.462759512352463,5.1513595464210775,5.456263683198295,6.144863717266906,Chromatography,10.1016/j.fluid.2015.01.010,Fluid Phase Equilib.,False
162,c1ccoc1,O,YLQBMQCUIZJEEH-UHFFFAOYSA-N,XLYOFNOQVPJJNP-UHFFFAOYSA-N,exact,exact,313.15,5.87493073085203,4.454344739795799,5.142944773864413,5.445357395140102,6.133957429208714,Chromatography,10.1016/j.fluid.2015.01.010,Fluid Phase Equilib.,False
163,ClCCl,CCCO,YMWUJEATGCHHMB-UHFFFAOYSA-N,BDERNNFJNOPAEC-UHFFFAOYSA-N,exact,exact,283.15,0.688134638736401,-0.9686898836471719,-0.9634762528619814,0.006692522277038532,0.011906153062229302,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
163,ClCCl,CCCO,YMWUJEATGCHHMB-UHFFFAOYSA-N,BDERNNFJNOPAEC-UHFFFAOYSA-N,exact,exact,293.15,0.6931471805599453,-0.8787461718146126,-0.873532541029422,0.07362850165970747,0.07884213244489824,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
163,ClCCl,CCCO,YMWUJEATGCHHMB-UHFFFAOYSA-N,BDERNNFJNOPAEC-UHFFFAOYSA-N,exact,exact,303.15,0.7030975114131134,-0.7972801123919789,-0.7920664816067884,0.12995832618037992,0.1351719569655707,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
163,ClCCl,CCCO,YMWUJEATGCHHMB-UHFFFAOYSA-N,BDERNNFJNOPAEC-UHFFFAOYSA-N,exact,exact,313.15,0.7178397931503168,-0.7233812011981418,-0.7181675704129512,0.17743836404807697,0.18265199483326774,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
163,ClCCl,CCCO,YMWUJEATGCHHMB-UHFFFAOYSA-N,BDERNNFJNOPAEC-UHFFFAOYSA-N,exact,exact,323.15,0.712949807856125,-0.6562534316654705,-0.6510398008802799,0.21749744926979608,0.22271108005498685,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
163,ClCCl,CCCO,YMWUJEATGCHHMB-UHFFFAOYSA-N,BDERNNFJNOPAEC-UHFFFAOYSA-N,exact,exact,333.15,0.7129017471073016,-0.5951984698930519,-0.5899848391078614,0.25130398140571836,0.25651761219090913,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
164,ClCCl,CCO,YMWUJEATGCHHMB-UHFFFAOYSA-N,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,exact,exact,303.15,0.8285518175661483,-0.8003821471789199,-0.7965156909202038,0.16250673102944505,0.1663731872881616,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
164,ClCCl,CCO,YMWUJEATGCHHMB-UHFFFAOYSA-N,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,exact,exact,313.15,0.8329091229351039,-0.7226545854549207,-0.7187881291962045,0.21865346331903354,0.2225199195777501,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
164,ClCCl,CCO,YMWUJEATGCHHMB-UHFFFAOYSA-N,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,exact,exact,323.15,0.8285518175661483,-0.651837595587551,-0.6479711393288349,0.26669049866065037,0.27055695491936693,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
164,ClCCl,CCO,YMWUJEATGCHHMB-UHFFFAOYSA-N,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,exact,exact,333.15,0.8197798314933114,-0.5872324147252062,-0.58336595846649,0.3078224941684051,0.3116889504271217,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
164,ClCCl,CCO,YMWUJEATGCHHMB-UHFFFAOYSA-N,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,exact,exact,343.15,0.7793248768009977,-0.528223869644995,-0.5243574133862788,0.3430480912261371,0.3469145474848537,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
165,ClCCl,CCCCO,YMWUJEATGCHHMB-UHFFFAOYSA-N,LRHPLDYGYMQRHN-UHFFFAOYSA-N,exact,exact,283.15,0.6151856390902335,-0.9718320117008726,-0.9351397930166028,3.162198595745014e-05,0.03672384067022787,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
165,ClCCl,CCCCO,YMWUJEATGCHHMB-UHFFFAOYSA-N,LRHPLDYGYMQRHN-UHFFFAOYSA-N,exact,exact,293.15,0.62057648772511,-0.8854880291217726,-0.8487958104375027,0.0579394712630102,0.09463168994728062,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
165,ClCCl,CCCCO,YMWUJEATGCHHMB-UHFFFAOYSA-N,LRHPLDYGYMQRHN-UHFFFAOYSA-N,exact,exact,303.15,0.62057648772511,-0.8074991483855802,-0.7708069297013104,0.10599044346820205,0.14268266215247247,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
165,ClCCl,CCCCO,YMWUJEATGCHHMB-UHFFFAOYSA-N,LRHPLDYGYMQRHN-UHFFFAOYSA-N,exact,exact,313.15,0.62057648772511,-0.7369504301596715,-0.7002582114754017,0.1458958450098183,0.18258806369408873,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
165,ClCCl,CCCCO,YMWUJEATGCHHMB-UHFFFAOYSA-N,LRHPLDYGYMQRHN-UHFFFAOYSA-N,exact,exact,323.15,0.6043159668533296,-0.6730425997681152,-0.6363503810838453,0.17903714884449912,0.21572936752876953,unreported,10.1016/j.fluid.2015.11.037,Fluid Phase Equilib.,False
